WMO-Station ID; StationName;                                Latitude; Longitude; Height; Country
72592;          Redding Airp./CA;                              40.50;   -122.30;    153; United States of America                       
72593;          Salinas Airp./CA;                              36.66;   -121.60;     24; United States of America                       
72594;          Eureka/CA;                                     40.80;   -124.17;     18; United States of America                       
72597;          Medford/OR;                                    42.37;   -122.87;    399; United States of America                       
72605;          Concord/NH;                                    43.20;    -71.50;    105; United States of America                       
72606;          Portland/ME;                                   43.65;    -70.32;     19; United States of America                       
72607;          Bangor Airp./ME;                               44.81;    -68.82;     60; United States of America                       
72613;          Mount Washington/NH;                           44.27;    -71.30;   1910; United States of America                       
72617;          Burlington Airp./VT;                           44.47;    -73.15;    104; United States of America                       
72635;          Grand Rapids Airp./MI;                         42.88;    -85.52;    245; United States of America                       
72636;          Muskegon Airp./MI;                             43.17;    -86.25;    193; United States of America                       
72637;          Flint Airp./MI;                                42.97;    -83.75;    233; United States of America                       
72638;          Houghton Lake Airp./MI;                        44.36;    -84.67;    354; United States of America                       
72639;          Alpena Airp./MI;                               45.07;    -83.57;    211; United States of America                       
72640;          Milwaukee Airp./WI;                            42.95;    -87.90;    211; United States of America                       
72641;          Madison Airp./WI;                              43.13;    -89.33;    264; United States of America                       
72643;          La Crosse Airp./WI;                            43.87;    -91.25;    199; United States of America                       
72644;          Rochester Airp./MN;                            43.92;    -92.50;    402; United States of America                       
72645;          Green Bay/WI;                                  44.50;    -88.11;    210; United States of America                       
72651;          Sioux Falls/SD;                                43.58;    -96.73;    435; United States of America                       
72654;          Huron Airp./SD;                                44.38;    -98.22;    393; United States of America                       
72655;          St. Cloud Airp./MN;                            45.54;    -94.05;    312; United States of America                       
72656;          Pierre Airp./SD;                               44.38;   -100.29;    527; United States of America                       
72658;          Minneapolis Airp./MN;                          44.88;    -93.22;    255; United States of America                       
72659;          Aberdeen Airp./SD;                             45.46;    -98.41;    400; United States of America                       
72662;          Rapid City/SD;                                 44.04;   -103.06;   1030; United States of America                       
72666;          Sheridan/WY;                                   44.77;   -106.97;   1210; United States of America                       
72669;          Rawlings/WY;                                   41.81;   -107.20;   2065; United States of America                       
72677;          Billings Airp./MT;                             45.80;   -108.53;   1088; United States of America                       
72681;          Boise Airp./ID;                                43.57;   -116.24;    873; United States of America                       
72683;          Burns Airp./OR;                                43.59;   -118.95;   1271; United States of America                       
72688;          Pendleton/OR;                                  45.68;   -118.85;    456; United States of America                       
72692;          Redmond Airp./OR;                              44.25;   -121.15;    936; United States of America                       
72693;          Eugene Airp./OR;                               44.12;   -123.22;    114; United States of America                       
72694;          Salem Airp./OR;                                44.91;   -123.00;     61; United States of America                       
72698;          Portland Airp./OR;                             45.59;   -122.60;      7; United States of America                       
72712;          Caribou/ME;                                    46.87;    -68.01;    192; United States of America                       
72734;          Sault St. Marie/MI;                            46.47;    -84.37;    221; United States of America                       
72741;          Park Falls/WI;                                 45.93;    -90.45;    469; United States of America                       
72743;          Marquette Airp./MI;                            46.53;    -87.55;    434; United States of America                       
72745;          Duluth Airp./MN;                               46.83;    -92.18;    432; United States of America                       
72747;          Intern. Falls/MN;                              48.57;    -93.40;    362; United States of America                       
72753;          Fargo/ND;                                      46.92;    -96.81;    274; United States of America                       
72757;          Grand Forks Airp./ND;                          47.95;    -97.18;    257; United States of America                       
72763;          Dickinson Airp./ND;                            46.80;   -102.80;    791; United States of America                       
72764;          Bismarck/ND;                                   46.77;   -100.75;    505; United States of America                       
72767;          Williston/ND;                                  48.18;   -103.63;    581; United States of America                       
72768;          Glasgow/MT;                                    48.21;   -106.62;    694; United States of America                       
72769;          Cut Bank Airp./MT;                             48.61;   -112.38;   1175; United States of America                       
72770;          Dillon/MT;                                     45.26;   -112.56;   1591; United States of America                       
72772;          Helena/MT;                                     46.60;   -112.00;   1188; United States of America                       
72773;          Missoula/MT;                                   46.92;   -114.08;    972; United States of America                       
72774;          Butte Airp./MT;                                45.95;   -112.51;   1688; United States of America                       
72775;          Great Falls Airp./MT;                          47.48;   -111.37;   1115; United States of America                       
72777;          Havre/MT;                                      48.55;   -109.77;    792; United States of America                       
72779;          Kalispell Airp./MT;                            48.30;   -114.27;    906; United States of America                       
72781;          Yakima/WA;                                     46.57;   -120.53;    325; United States of America                       
72783;          Lewiston/ID;                                   46.38;   -117.02;    438; United States of America                       
72785;          Spokane Airp./WA;                              47.63;   -117.53;    721; United States of America                       
72787;          Deer Park Airp./WA;                            47.97;   -117.42;    670; United States of America                       
72790;          Ephrata/WA;                                    47.30;   -119.51;    384; United States of America                       
72791;          Astoria Airp./WA;                              46.15;   -123.88;      7; United States of America                       
72792;          Olympia Airp./WA;                              46.97;   -122.90;     61; United States of America                       
72793;          Seattle Airp./WA;                              47.45;   -122.30;    137; United States of America                       
72797;          Quillayute/WA;                                 47.94;   -124.56;     57; United States of America                       
73002;          Prince Albert Airp./SASK;                      53.21;   -105.68;    427; Canada                                         
73017;          Sioux Lookout Airp./ONT;                       50.11;    -91.91;    385; Canada                                         
73024;          Daniels Harbour/NFDL;                          50.24;    -57.58;     19; Canada                                         
73025;          Sable Island/NS;                               43.93;    -60.00;      5; Canada                                         
73026;          Port aux Basques/NFLD;                         47.57;    -59.15;     40; Canada                                         
73075;          Schefferville/QUE;                             54.80;    -66.80;    518; Canada                                         
73085;          High Level, Alta;                              58.63;   -117.16;    339; Canada                                         
74486;          New York/J.F.K./NY;                            40.65;    -73.78;      7; United States of America                       
74492;          Blue Hill /MA;                                 42.22;    -71.12;    195; United States of America                       
74641;          Gage/OK;                                       36.30;    -99.78;    669; United States of America                       
74736;          Dalhart/TX;                                    36.02;   -102.55;   1217; United States of America                       
74739;          Fort Worth Airp./TX;                           32.82;    -97.36;    215; United States of America                       
74745;          Austin Airp./TX;                               30.18;    -97.68;    165; United States of America                       
74746;          College Station Airp./TX;                      30.59;    -96.36;    100; United States of America                       
74756;          Gainsville Airp./FL;                           29.69;    -82.27;     46; United States of America                       
74757;          Gulfport/MS;                                   30.41;    -89.07;     16; United States of America                       
74758;          Greenwood Airp./MS;                            33.50;    -90.08;     45; United States of America                       
74759;          Hattiesburg Airp./MS;                          31.27;    -89.25;     45; United States of America                       
74768;          Greenville Airp./MS;                           33.48;    -90.99;     46; United States of America                       
74782;          Jacksonville Airp./FL;                         30.34;    -81.52;     14; United States of America                       
74783;          Ford Lauderdale/FL;                            26.07;    -80.15;      3; United States of America                       
74787;          Daytona Beach/FL;                              29.18;    -81.06;     10; United States of America                       
74793;          Vero Beach/FL;                                 27.66;    -80.42;     12; United States of America                       
76040;          Ejido Nuevo Leon;                              32.41;   -115.19;     11; Mexico                                         
76050;          Ensenada;                                      31.85;   -116.63;      8; Mexico                                         
76061;          Puerto Penasco;                                31.30;   -113.55;     61; Mexico                                         
76113;          Altar;                                         30.72;   -111.83;    397; Mexico                                         
76118;          Pilares de Nacozari;                           30.37;   -109.68;   1041; Mexico                                         
76122;          Nueva Casas Grandes;                           30.40;   -107.88;   1468; Mexico                                         
76160;          Hermosillo;                                    29.08;   -110.93;    211; Mexico                                         
76220;          Temosachic;                                    28.95;   -107.82;   1932; Mexico                                         
76225;          Chihuahua;                                     28.67;   -106.03;   1435; Mexico                                         
76243;          Piedras Negras;                                28.70;   -100.52;    250; Mexico                                         
76255;          Guaymas;                                       27.87;   -110.90;      4; Mexico                                         
76256;          Empalme;                                       27.96;   -110.80;     12; Mexico                                         
76258;          Ciudad Obregon;                                27.48;   -109.92;     38; Mexico                                         
76305;          Loreto;                                        26.01;   -111.35;      7; Mexico                                         
76311;          Choix;                                         26.72;   -108.33;    238; Mexico                                         
76323;          Hidalgo del Parral;                            26.92;   -105.67;   1785; Mexico                                         
76342;          Monclova;                                      26.90;   -101.43;    615; Mexico                                         
76373;          Tepehuanes;                                    25.35;   -105.78;   1967; Mexico                                         
76382;          Torreon;                                       25.52;   -103.42;   1123; Mexico                                         
76390;          Saltillo;                                      25.37;   -101.02;   1790; Mexico                                         
76393;          Monterrey;                                     25.73;   -100.30;    506; Mexico                                         
76402;          Ciudad Constitucion;                           25.00;   -111.63;     48; Mexico                                         
76405;          La Paz;                                        24.12;   -110.32;     18; Mexico                                         
76412;          Culiacan;                                      24.77;   -107.47;     39; Mexico                                         
76423;          Durango;                                       24.08;   -104.60;   1872; Mexico                                         
76458;          Mazatlan;                                      23.21;   -106.41;      4; Mexico                                         
76471;          Sombrerete;                                    23.63;   -103.65;   2351; Mexico                                         
76491;          Ciudad Victoria;                               23.73;    -99.14;    336; Mexico                                         
76499;          Soto la Marina;                                23.77;    -98.20;     21; Mexico                                         
76519;          Colotlan;                                      22.11;   -103.27;   1736; Mexico                                         
76525;          Zacatecas;                                     22.78;   -102.57;   2612; Mexico                                         
76539;          San Luis Potosi;                               22.18;   -100.99;   1883; Mexico                                         
76543;          Tamuin;                                        22.00;    -98.78;     23; Mexico                                         
76548;          Tampico;                                       22.20;    -97.85;      9; Mexico                                         
76556;          Tepic;                                         21.52;   -104.88;    922; Mexico                                         
76571;          Aguascalientes;                                21.85;   -102.29;   1874; Mexico                                         
76573;          Lagos de Moreno;                               21.35;   -101.94;   1920; Mexico                                         
76577;          Guanajuato;                                    21.01;   -101.26;   1999; Mexico                                         
76581;          Rio Verde;                                     21.92;    -99.98;    992; Mexico                                         
76585;          Matlapa;                                       21.33;    -98.82;    133; Mexico                                         
76593;          Progreso;                                      21.28;    -89.65;      2; Mexico                                         
76612;          Guadalajara;                                   20.67;   -103.38;   1551; Mexico                                         
76625;          Queretaro;                                     20.58;   -100.40;   1880; Mexico                                         
76628;          Queretaro Univ.;                               20.63;   -100.55;   1850; Mexico                                         
76632;          Pachuca;                                       20.12;    -98.75;   2425; Mexico                                         
76634;          Tulancingo;                                    20.08;    -98.35;   2214; Mexico                                         
76640;          Tuxpan;                                        20.95;    -97.42;     10; Mexico                                         
76644;          Merida;                                        20.95;    -89.65;      9; Mexico                                         
76647;          Valladolid;                                    20.68;    -88.20;     27; Mexico                                         
76654;          Manzanillo;                                    19.05;   -104.32;      3; Mexico                                         
76656;          Ciudad Guzman;                                 19.72;   -103.47;   1515; Mexico                                         
76658;          Colima;                                        19.23;   -103.72;    444; Mexico                                         
76662;          Zamora;                                        19.98;   -102.32;   1562; Mexico                                         
76665;          Morelia;                                       19.70;   -101.18;   1913; Mexico                                         
76675;          Toluca;                                        19.28;    -99.68;   2720; Mexico                                         
76679;          Mexico City;                                   19.43;    -99.08;   2234; Mexico                                         
76680;          Mexico-City;                                   19.40;    -99.18;   2309; Mexico                                         
76681;          Geografia Mnam;                                19.32;    -99.18;   2278; Mexico                                         
76683;          Tlaxcala;                                      19.32;    -98.25;   2248; Mexico                                         
76685;          Puebla;                                        19.05;    -98.17;   2179; Mexico                                         
76687;          Xalapa;                                        19.50;    -96.90;   1360; Mexico                                         
76692;          Veracruz;                                      19.15;    -96.13;     13; Mexico                                         
76695;          Campeche;                                      19.84;    -90.51;      5; Mexico                                         
76698;          Felipe Carillo Puerto;                         19.57;    -88.05;     10; Mexico                                         
76726;          Cuernavaca;                                    18.93;    -99.22;   1618; Mexico                                         
76737;          Orizaba;                                       18.85;    -97.10;   1259; Mexico                                         
76741;          Coatzacoalcos;                                 18.14;    -94.51;     16; Mexico                                         
76743;          Villahermosa;                                  17.98;    -92.93;     10; Mexico                                         
76750;          Chetumal;                                      18.50;    -88.33;      9; Mexico                                         
76762;          Chilpancingo;                                  17.57;    -99.51;   1265; Mexico                                         
76773;          Huajuapan de Leon;                             17.80;    -97.77;   1680; Mexico                                         
76775;          Oaxaca;                                        17.07;    -96.70;   1529; Mexico                                         
76805;          Acapulco;                                      16.75;    -99.75;      3; Mexico                                         
76833;          Salina Cruz;                                   16.17;    -95.17;      2; Mexico                                         
76840;          Arriaga;                                       16.23;    -93.90;     48; Mexico                                         
76843;          Tuxtla Gutierrez;                              16.75;    -93.13;    570; Mexico                                         
76845;          San Cristobal Las Casas;                       16.73;    -92.63;   2115; Mexico                                         
76848;          Comitan;                                       16.23;    -92.13;   1610; Mexico                                         
76855;          Puerto Angel;                                  15.67;    -96.49;     43; Mexico                                         
76903;          Tapachula;                                     14.92;    -92.25;    118; Mexico                                         
78016;          L.F. Wade Int. Airp.;                          32.37;    -64.68;      4; Bermuda                                        
78073;          Nassau Airp.;                                  25.05;    -77.47;      7; Bahamas                                        
78109;          Abraham's Bay;                                 22.37;    -72.97;      3; Bahamas                                        
78310;          Cabo San Antonio;                              21.87;    -84.95;      8; Cuba                                           
78325;          Havanna;                                       23.15;    -82.34;     50; Cuba                                           
78349;          Sancti Spiritus;                               21.93;    -79.45;     97; Cuba                                           
78355;          Camaguey;                                      21.40;    -77.85;    122; Cuba                                           
78367;          Guantanamo/CUB;                                19.90;    -75.13;     23; United States of America                       
78369;          Punta de Maisi;                                20.25;    -74.15;     10; Cuba                                           
78384;          George Town Airp.;                             19.29;    -81.36;      3; Cayman Islands                                 
78388;          Montego Bay;                                   18.50;    -77.92;      8; Jamaica                                        
78397;          Kingston Airp.;                                17.93;    -76.78;      3; Jamaica                                        
78437;          Port-au-Prince;                                18.60;    -72.28;     15; Haiti                                          
78451;          Monte Cristi;                                  19.88;    -71.65;      7; Dominican Republic                             
78457;          Puerto Plata Aero;                             19.75;    -70.55;     15; Dominican Republic                             
78458;          Puerto Plata Airp.;                            19.76;    -70.57;      5; Dominican Republic                             
78479;          Punta Cana;                                    18.57;    -68.37;     12; Dominican Republic                             
78482;          Barahona;                                      18.20;    -71.10;      3; Dominican Republic                             
78486;          Santo Domingo;                                 18.47;    -69.87;     14; Dominican Republic                             
78488;          La Romana Aero.;                               18.45;    -68.92;     94; Dominican Republic                             
78501;          Islas des Cisne;                               17.41;    -83.93;     11; Honduras                                       
78526;          San Juan Airport;                              18.43;    -66.00;      3; Puerto Rico                                    
78583;          Belize/Phillip Goldson Airp.;                  17.53;    -88.31;      5; Belize                                         
78584;          Belize/Landivar;                               17.52;    -88.20;      5; Belize                                         
78641;          Guatemala;                                     14.58;    -90.52;   1489; Guatemala                                      
78650;          Acajutla;                                      13.58;    -89.83;     12; El Salvador                                    
78652;          Los Andes;                                     13.88;    -89.65;   1770; El Salvador                                    
78662;          San Salvador;                                  13.72;    -89.20;    689; El Salvador                                    
78700;          Ampala;                                        13.28;    -87.65;      4; Honduras                                       
78701;          Guanaja;                                       16.47;    -85.91;      2; Honduras                                       
78705;          La Ceiba Airp.;                                15.75;    -86.84;     26; Honduras                                       
78706;          Tela;                                          15.77;    -87.48;      3; Honduras                                       
78707;          Yoro;                                          15.16;    -87.12;    670; Honduras                                       
78708;          La Mesa;                                       15.45;    -87.93;     31; Honduras                                       
78711;          Puerto Lempira;                                15.26;    -83.78;     13; Honduras                                       
78714;          Catacamas;                                     14.85;    -85.90;    442; Honduras                                       
78717;          Santa Rosa de Copan;                           14.78;    -88.78;   1079; Honduras                                       
78720;          Tegucigalpa;                                   14.06;    -87.22;   1007; Honduras                                       
78724;          Choluteca;                                     13.32;    -87.15;     57; Honduras                                       
78741;          Managua Airp.;                                 12.15;    -86.17;     56; Nicaragua                                      
78760;          Puntarenas;                                    09.97;    -84.83;      3; Costa Rica                                     
78762;          Juan Santamaria Airport;                       09.98;    -84.18;    908; Costa Rica                                     
78764;          San José Airp.;                                09.96;    -84.14;    997; Costa Rica                                     
78767;          Puerto Limon;                                  09.96;    -83.03;      3; Costa Rica                                     
78774;          Daniel Oduber Int. Airport;                    10.60;    -85.53;     80; Costa Rica                                     
78866;          Princess Juliana Airp.;                        18.04;    -63.11;      4; St. Maarten                                    
78890;          La Desirade;                                   16.33;    -61.00;     33; Guadeloupe                                     
78894;          Gustavia/St.Barthelemy;                        17.90;    -62.85;     45; Guadeloupe                                     
78897;          Le Raizet Aero;                                16.26;    -61.52;      8; Guadeloupe                                     
78922;          Caravelle;                                     14.77;    -60.88;     33; Martinique                                     
78925;          Le Lamentin Aero;                              14.60;    -61.00;      8; Martinique                                     
78926;          Fort-de-France;                                14.62;    -61.05;    143; Martinique                                     
78954;          Grantley Adams Airp.;                          13.07;    -59.49;     56; Barbados                                       
78962;          Crown/Tobago;                                  11.15;    -60.83;      6; Trinidad and Tobago                            
78970;          Piarco Intern. Airp.;                          10.60;    -61.34;     15; Trinidad and Tobago                            
78982;          Oranjestad;                                    12.50;    -70.02;      5; Aruba                                          
78988;          Hato Intern. Airp.;                            12.19;    -68.97;      9; Curacao                                        
80001;          San Andres;                                    12.59;    -81.71;      6; Colombia                                       
80002;          Providencia (El Embrujo Airp.);                13.36;    -81.36;      6; Colombia                                       
80009;          Santa Marta (Simon Bolivar Airp.);             11.12;    -74.23;     14; Colombia                                       
80022;          Cartagena (Rafael Nunez Airp.);                10.44;    -75.51;      2; Colombia                                       
80028;          Barranquilla (La Ceibita Airp.);               10.88;    -74.78;     30; Colombia                                       
80035;          Riohacha (Almirante Padilla Airp.);            11.53;    -72.92;      4; Colombia                                       
80036;          Valledupar (Alfonso Lopez Airp.);              10.44;    -73.25;    138; Colombia                                       
80062;          Turbo;                                         08.12;    -76.73;      5; Colombia                                       
80063;          Monteria (Los Garzones Airp.);                 08.83;    -75.83;     26; Colombia                                       
80084;          Apartado (Los Cedros Airp.);                   07.81;    -76.72;     20; Colombia                                       
80091;          Barrancabermeja (Yariguies Airp.);             07.03;    -73.81;    134; Colombia                                       
80093;          unknown station;                                    ;          ;       ;                                                    
80094;          Bucaramanga (Palonegro Airp.);                 07.13;    -73.18;   1189; Colombia                                       
80097;          Cucuta (Camilo Daza Airp.);                    07.93;    -72.51;    317; Colombia                                       
80099;          Arauca (Santiago Perez Airp.);                 07.07;    -70.73;    128; Colombia                                       
80110;          Medellin (Olaya Herrera Airp.);                06.22;    -75.59;   1490; Colombia                                       
80112;          Rio Negro (J.M.Cordova Airp.);                 06.16;    -75.42;   2142; Colombia                                       
80139;          Puerto Carreno (German Olano Airp.);           06.18;    -67.49;     55; Colombia                                       
80144;          Quibdo (El Carano Airp.);                      05.69;    -76.64;     53; Colombia                                       
80210;          Pereira (Matecana Airp.);                      04.81;    -75.73;   1342; Colombia                                       
80211;          Armenia (El Eden Airp.);                       04.45;    -75.77;   1204; Colombia                                       
80214;          Ibague (Perales Airp.);                        04.42;    -75.14;    928; Colombia                                       
80219;          Girardot;                                      04.28;    -74.80;    293; Colombia                                       
80222;          Bogota (El Dorado Airp.);                      04.70;    -74.15;   2546; Colombia                                       
80234;          Villavicencio (Vanguaria Airp.);               04.17;    -73.62;    431; Colombia                                       
80241;          Gaviotas;                                      04.55;    -70.92;    167; Colombia                                       
80251;          Buenaventura Colpul;                           03.92;    -77.08;     10; Colombia                                       
80252;          Buenaventura;                                  03.88;    -77.07;     15; Colombia                                       
80259;          Cali (Alfonso Bonilla Aragon Airp.);           03.55;    -76.38;    969; Colombia                                       
80315;          Neiva/Benito Salas;                            02.96;    -75.30;    443; Colombia                                       
80336;          Tumaco Airp.;                                  01.81;    -78.75;      6; Colombia                                       
80337;          Tumako;                                        01.82;    -78.77;      5; Colombia                                       
80342;          Pasto (Antonio Narino Airp.);                  01.40;    -77.29;   1796; Colombia                                       
80370;          Ipiales (San Luis Airp.);                      00.86;    -77.67;   2691; Colombia                                       
80398;          Leticia (Vasquez Cobo Airp.);                 -04.19;    -69.94;     84; Colombia                                       
80403;          Coro;                                          11.42;    -69.68;     17; Venezuela                                      
80405;          La Orchila;                                    11.80;    -66.18;      3; Venezuela                                      
80407;          Maracaibo (La Chinita Airp.);                  10.56;    -71.73;     65; Venezuela                                      
80410;          Barquisimeto;                                  10.04;    -69.37;    614; Venezuela                                      
80412;          Pto. Cabello;                                  10.50;    -68.00;      2; Venezuela                                      
80413;          Maracay (Tacarigua Airp.);                     10.25;    -67.65;    437; Venezuela                                      
80415;          Caracas (Maiquetia Airp.);                     10.60;    -66.98;     48; Venezuela                                      
80416;          Caracas/La Carlota;                            10.49;    -66.84;    835; Venezuela                                      
80419;          Barcelona (General Jose Antonio);              10.12;    -64.68;      7; Venezuela                                      
80420;          Cumana;                                        10.45;    -64.13;      4; Venezuela                                      
80421;          Porlamar Airport;                              10.92;    -63.97;     19; Venezuela                                      
80423;          Guiria;                                        10.57;    -62.31;     14; Venezuela                                      
80425;          Mene Grande;                                   09.80;    -70.89;     28; Venezuela                                      
80426;          Valera;                                        09.34;    -70.58;    582; Venezuela                                      
80427;          Acarigua;                                      09.55;    -69.23;    225; Venezuela                                      
80428;          Guanare;                                       09.03;    -69.75;    163; Venezuela                                      
80431;          S.Juan de los Morros;                          09.91;    -67.38;    429; Venezuela                                      
80432;          Carrizal Airport;                              09.37;    -66.94;    161; Venezuela                                      
80434;          Valle de la Pascua;                            09.22;    -66.00;    125; Venezuela                                      
80435;          Maturin;                                       09.75;    -63.15;     66; Venezuela                                      
80437;          El Vigia;                                      08.62;    -71.67;    103; Venezuela                                      
80438;          Merida;                                        08.58;    -71.16;   1498; Venezuela                                      
80440;          Barinas;                                       08.62;    -70.22;    204; Venezuela                                      
80442;          Calabozo;                                      08.93;    -67.42;    101; Venezuela                                      
80443;          unknown station;                                    ;          ;       ;                                                    
80444;          Ciudad Bolivar (Airport);                      08.12;    -63.54;     48; Venezuela                                      
80447;          S.Ant. d.Tachira (Juan Vicente Gomez);         07.84;    -72.44;    378; Venezuela                                      
80448;          Guasdualito Airport;                           07.21;    -70.76;    131; Venezuela                                      
80450;          San Fernando de Apure;                         07.88;    -67.44;     48; Venezuela                                      
80453;          Tumeremo;                                      07.30;    -61.50;    181; Venezuela                                      
80457;          Puerto Ayacucho Airport;                       05.62;    -67.61;     74; Venezuela                                      
80462;          Santa Elena de Uairen Airport;                 04.56;    -61.15;    907; Venezuela                                      
80472;          Valencia;                                      10.17;    -67.93;    431; Venezuela                                      
80475;          Santo Domingo Airport;                         07.57;    -72.04;    327; Venezuela                                      
80476;          La Canada (Maracaibo);                         10.52;    -71.65;     26; Venezuela                                      
80478;          Temblador;                                     09.01;    -62.61;     30; Venezuela                                      
80479;          Palmichal;                                     10.30;    -68.23;   1000; Venezuela                                      
81001;          Georgetown;                                    06.80;    -58.15;      2; Guyana                                         
81002;          Timehri (Cheddi Jagan Airp.);                  06.50;    -58.25;     30; Guyana                                         
81005;          Kamarang;                                      05.87;    -60.61;    495; Guyana                                         
81006;          Lethem;                                        03.37;    -59.79;     82; Guyana                                         
81010;          Ebini;                                         05.57;    -57.78;     29; Guyana                                         
81058;          New Amsterdam;                                 06.25;    -57.52;      1; Guyana                                         
81080;          Kaieteur Falls;                                05.18;    -59.48;    439; Guyana                                         
81100;          Mabaruma;                                      08.20;    -59.78;     50; Guyana                                         
81202;          Nickerie;                                      05.95;    -57.03;      0; Suriname                                       
81225;          Zanderiy (Johan Adolf Pengel Airp.);           05.45;    -55.20;     15; Suriname                                       
81401;          Saint-Laurent-du-Maroni;                       05.49;    -54.03;      5; French Guiana                                  
81403;          Kourou;                                        05.20;    -52.78;     17; French Guiana                                  
81405;          Cayenne/Matoury;                               04.82;    -52.37;      9; French Guiana                                  
81408;          St.Georges;                                    03.89;    -51.80;      7; French Guiana                                  
81415;          Maripasoula;                                   03.64;    -54.03;    107; French Guiana                                  
82022;          Boa Vista Airp.;                               02.85;    -60.69;     84; Brazil                                         
82024;          Boa Vista;                                     02.83;    -60.66;     90; Brazil                                         
82098;          Macapa;                                        00.03;    -51.05;     15; Brazil                                         
82099;          Macapa Airp.;                                  00.05;    -51.07;     17; Brazil                                         
82106;          San Gabriel da Cachoeira;                     -00.13;    -67.07;     90; Brazil                                         
82113;          Barcelos;                                     -00.97;    -62.93;     40; Brazil                                         
82145;          Tracuateua (Braganca);                        -01.08;    -46.93;     36; Brazil                                         
82181;          Monte Alegre;                                 -02.00;    -54.08;    146; Brazil                                         
82184;          Porto de Moz;                                 -01.73;    -52.23;     16; Brazil                                         
82191;          Belem;                                        -01.45;    -48.47;     10; Brazil                                         
82193;          Belem Airport;                                -01.38;    -48.48;     16; Brazil                                         
82212;          Fonte Boa;                                    -02.52;    -66.10;     56; Brazil                                         
82240;          Parintins;                                    -02.63;    -56.73;     29; Brazil                                         
82243;          Santarem-Taperinha;                           -02.42;    -54.33;     22; Brazil                                         
82244;          Santarem Airp.;                               -02.42;    -54.79;     72; Brazil                                         
82246;          Belterra;                                     -02.64;    -54.94;    176; Brazil                                         
82280;          Sao Luiz;                                     -02.53;    -44.30;     51; Brazil                                         
